Module	Section	Sample Name	Source
Cutadapt	all_sections	TS047_RoL_RNA_442_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/299/TS047_RoL_RNA_442_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_439_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/307/TS047_RoL_RNA_439_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_322_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/247/TS047_RoL_RNA_322_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_502_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/340/TS047_RoL_RNA_502_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_676_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/404/TS047_RoL_RNA_676_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_655_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/396/TS047_RoL_RNA_655_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_347_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/275/TS047_RoL_RNA_347_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_119_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/208/TS047_RoL_RNA_119_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_532_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/372/TS047_RoL_RNA_532_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_377_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/291/TS047_RoL_RNA_377_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_51_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/192/TS047_RoL_RNA_51_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_146_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/176/TS047_RoL_RNA_146_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_469_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/324/TS047_RoL_RNA_469_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_289_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/254/TS047_RoL_RNA_289_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_177_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/223/TS047_RoL_RNA_177_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_506_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/361/TS047_RoL_RNA_506_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_412_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/316/TS047_RoL_RNA_412_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_381_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/288/TS047_RoL_RNA_381_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_231_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/211/TS047_RoL_RNA_231_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_707_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/428/TS047_RoL_RNA_707_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_16_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/168/TS047_RoL_RNA_16_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_652_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/388/TS047_RoL_RNA_652_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_468_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/311/TS047_RoL_RNA_468_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_262_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/216/TS047_RoL_RNA_262_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_646_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/410/TS047_RoL_RNA_646_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_317_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/259/TS047_RoL_RNA_317_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_469_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/323/TS047_RoL_RNA_469_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_177_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/224/TS047_RoL_RNA_177_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_289_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/253/TS047_RoL_RNA_289_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_136_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/195/TS047_RoL_RNA_136_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_708_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/431/TS047_RoL_RNA_708_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_439_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/308/TS047_RoL_RNA_439_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_288_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/272/TS047_RoL_RNA_288_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_678_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/391/TS047_RoL_RNA_678_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_407_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/302/TS047_RoL_RNA_407_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_618_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/375/TS047_RoL_RNA_618_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_676_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/403/TS047_RoL_RNA_676_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_646_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/409/TS047_RoL_RNA_646_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_229_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/240/TS047_RoL_RNA_229_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_559_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/347/TS047_RoL_RNA_559_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_110_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/147/TS047_RoL_RNA_110_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_651_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/407/TS047_RoL_RNA_651_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_229_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/239/TS047_RoL_RNA_229_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_528_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/343/TS047_RoL_RNA_528_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_286_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/244/TS047_RoL_RNA_286_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_146_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/175/TS047_RoL_RNA_146_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_51_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/191/TS047_RoL_RNA_51_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_377_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/292/TS047_RoL_RNA_377_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_532_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/371/TS047_RoL_RNA_532_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_347_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/276/TS047_RoL_RNA_347_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_655_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/395/TS047_RoL_RNA_655_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_175_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/220/TS047_RoL_RNA_175_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_500_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/327/TS047_RoL_RNA_500_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_145_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/188/TS047_RoL_RNA_145_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_562_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/368/TS047_RoL_RNA_562_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_231_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/212/TS047_RoL_RNA_231_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_412_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/315/TS047_RoL_RNA_412_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_506_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/362/TS047_RoL_RNA_506_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_262_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/215/TS047_RoL_RNA_262_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_468_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/312/TS047_RoL_RNA_468_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_258_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/227/TS047_RoL_RNA_258_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_170_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/159/TS047_RoL_RNA_170_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_683_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/419/TS047_RoL_RNA_683_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_618_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/376/TS047_RoL_RNA_618_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_407_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/301/TS047_RoL_RNA_407_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_678_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/392/TS047_RoL_RNA_678_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_288_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/271/TS047_RoL_RNA_288_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_708_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/432/TS047_RoL_RNA_708_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_136_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/196/TS047_RoL_RNA_136_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_528_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/344/TS047_RoL_RNA_528_trimmed_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_502_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/339/TS047_RoL_RNA_502_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_286_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/243/TS047_RoL_RNA_286_trimmed_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	TS047_RoL_RNA_677_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/400/TS047_RoL_RNA_677_trimmed_2.fastq.gz_trimming_report.txt
FastQC (trimmed)	all_sections	TS047_RoL_RNA_16_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/170/TS047_RoL_RNA_16_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_707_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/430/TS047_RoL_RNA_707_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_51_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/194/TS047_RoL_RNA_51_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_532_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/374/TS047_RoL_RNA_532_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_407_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/297/TS047_RoL_RNA_407_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_439_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/309/TS047_RoL_RNA_439_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_652_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/390/TS047_RoL_RNA_652_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_288_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/273/TS047_RoL_RNA_288_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_677_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/402/TS047_RoL_RNA_677_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_528_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/346/TS047_RoL_RNA_528_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_229_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/241/TS047_RoL_RNA_229_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_16_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/169/TS047_RoL_RNA_16_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_707_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/429/TS047_RoL_RNA_707_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_262_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/217/TS047_RoL_RNA_262_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_652_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/389/TS047_RoL_RNA_652_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_439_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/310/TS047_RoL_RNA_439_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_651_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/411/TS047_RoL_RNA_651_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_177_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/225/TS047_RoL_RNA_177_trimmed_1_val_1_fastqc.zip
