task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
275	55/357703	1104666	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_136)	COMPLETED	0	2025-05-15 17:39:01.701	2h 20m 58s	3m 38s	30.2%	2 MB	4.3 MB	2.8 GB	89.5 MB
276	7f/3a75f3	1104667	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_51)	COMPLETED	0	2025-05-15 17:39:07.175	2h 20m 53s	3m 18s	32.3%	6 MB	14.1 MB	2.9 GB	89.9 MB
277	5c/1b5f1b	1104668	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_119)	COMPLETED	0	2025-05-15 17:39:07.211	2h 20m 53s	3m 18s	32.0%	7 MB	14 MB	2.8 GB	88.4 MB
278	ae/24a5e6	1104716	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_46)	COMPLETED	0	2025-05-15 17:48:36.728	2h 11m 23s	3m 14s	30.5%	2 MB	4.3 MB	2.7 GB	79.3 MB
173	fa/a86721	1104557	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_586)	COMPLETED	0	2025-05-15 17:21:35.581	2h 38m 24s	21m 35s	239.7%	1.3 GB	9 GB	74.1 GB	71.8 GB
167	11/325777	1104552	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_559)	COMPLETED	0	2025-05-15 17:21:35.111	2h 38m 25s	22m 10s	262.7%	1.6 GB	9 GB	84.2 GB	81.6 GB
166	fd/577fe8	1104550	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_532)	COMPLETED	0	2025-05-15 17:21:34.965	2h 38m 25s	22m 37s	269.5%	1.5 GB	9 GB	86.5 GB	83.8 GB
168	52/3327d2	1104553	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_561)	COMPLETED	0	2025-05-15 17:21:35.175	2h 38m 25s	32m 44s	207.5%	1.5 GB	9 GB	100.9 GB	97.8 GB
180	8b/774154	1104566	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_562)	COMPLETED	0	2025-05-15 17:21:36.705	2h 38m 23s	2m 3s	183.9%	5.2 GB	40.3 GB	2.6 GB	3.9 MB
174	3a/5cd39e	1104558	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_616)	COMPLETED	0	2025-05-15 17:21:35.714	2h 38m 24s	21m 25s	220.1%	1.4 GB	9 GB	70.5 GB	68.4 GB
176	e5/e1493d	1104565	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_618)	COMPLETED	0	2025-05-15 17:21:36.451	2h 38m 23s	23m 56s	266.7%	1.4 GB	9 GB	93.2 GB	90.3 GB
172	bd/7860bc	1104559	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_562)	COMPLETED	0	2025-05-15 17:21:35.822	2h 38m 24s	22m 43s	263.3%	1.5 GB	9.1 GB	86.6 GB	83.9 GB
178	1e/7b56e0	1104568	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_561)	COMPLETED	0	2025-05-15 17:21:36.925	2h 38m 23s	2m 31s	181.0%	5.2 GB	40.3 GB	3 GB	3.9 MB
182	01/6ca5b9	1104567	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_646)	COMPLETED	0	2025-05-15 17:21:36.813	2h 38m 23s	21m 44s	245.3%	1.4 GB	9.1 GB	75.3 GB	73 GB
185	22/451621	1104569	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_618)	COMPLETED	0	2025-05-15 17:21:37.053	2h 38m 23s	2m 14s	189.0%	7.8 GB	40.3 GB	2.8 GB	3.9 MB
183	16/d8adce	1104570	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_616)	COMPLETED	0	2025-05-15 17:21:37.143	2h 38m 23s	1m 54s	189.6%	8.6 GB	40.3 GB	2.1 GB	3.9 MB
184	98/8dff2c	1104571	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_651)	COMPLETED	0	2025-05-15 17:21:37.321	2h 38m 23s	22m 58s	271.7%	1.5 GB	9 GB	90.2 GB	87.5 GB
186	f5/78cefc	1104572	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_652)	COMPLETED	0	2025-05-15 17:21:37.415	2h 38m 22s	21m 18s	228.0%	1.4 GB	9 GB	71.5 GB	69.3 GB
188	07/22174e	1104574	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_655)	COMPLETED	0	2025-05-15 17:21:37.566	2h 38m 22s	23m 16s	255.4%	1.5 GB	9 GB	92.1 GB	89.3 GB
187	80/0bfaaf	1104576	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_646)	COMPLETED	0	2025-05-15 17:21:37.658	2h 38m 22s	1m 49s	186.3%	5.2 GB	40.3 GB	2.3 GB	3.9 MB
192	04/1aff4b	1104575	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_677)	COMPLETED	0	2025-05-15 17:21:37.610	2h 38m 22s	21m 59s	241.5%	1.5 GB	9 GB	79 GB	76.5 GB
193	87/0a404c	1104578	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_678)	COMPLETED	0	2025-05-15 17:21:37.776	2h 38m 22s	21m 58s	241.1%	1.5 GB	9.1 GB	78.9 GB	76.5 GB
189	86/d32ea5	1104580	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_676)	COMPLETED	0	2025-05-15 17:21:37.891	2h 38m 22s	22m 4s	245.7%	1.3 GB	9 GB	81.5 GB	79 GB
196	6e/72d6f3	1104581	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_652)	COMPLETED	0	2025-05-15 17:21:37.940	2h 38m 22s	1m 53s	186.1%	6.9 GB	40.3 GB	2.1 GB	3.9 MB
191	c6/0968f1	1104582	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_651)	COMPLETED	0	2025-05-15 17:21:37.987	2h 38m 22s	2m 5s	190.7%	5.2 GB	40.3 GB	2.7 GB	3.9 MB
200	c1/7dc872	1104584	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_676)	COMPLETED	0	2025-05-15 17:21:38.083	2h 38m 22s	1m 49s	192.5%	5.2 GB	40.3 GB	2.4 GB	3.9 MB
201	83/6d7e4e	1104587	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_677)	COMPLETED	0	2025-05-15 17:21:38.278	2h 38m 22s	1m 50s	193.6%	5.2 GB	40.3 GB	2.4 GB	3.9 MB
198	15/55d2ef	1104588	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_655)	COMPLETED	0	2025-05-15 17:21:38.326	2h 38m 22s	2m 8s	192.5%	8 GB	40.3 GB	2.8 GB	3.9 MB
202	e5/b3aa9d	1104591	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_678)	COMPLETED	0	2025-05-15 17:21:38.470	2h 38m 22s	1m 54s	189.3%	5.2 GB	40.3 GB	2.4 GB	3.9 MB
194	1d/b85866	1104592	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_679)	COMPLETED	0	2025-05-15 17:21:38.518	2h 38m 22s	22m 25s	255.7%	1.6 GB	9.1 GB	85.8 GB	83.2 GB
208	41/060f98	1104594	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_683)	COMPLETED	0	2025-05-15 17:21:38.615	2h 38m 22s	20m 51s	212.9%	1.5 GB	9 GB	66.6 GB	64.5 GB
206	19/b55b4a	1104599	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_679)	COMPLETED	0	2025-05-15 17:21:38.851	2h 38m 21s	2m	195.9%	7.4 GB	40.3 GB	2.6 GB	3.9 MB
210	1c/513b26	1104596	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_707)	COMPLETED	0	2025-05-15 17:21:38.707	2h 38m 22s	22m 31s	261.8%	1.4 GB	9 GB	87.4 GB	84.7 GB
214	47/1358c5	1104600	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_710)	COMPLETED	0	2025-05-15 17:21:38.895	2h 38m 21s	22m 37s	261.7%	1.4 GB	9 GB	87.2 GB	84.6 GB
213	bb/e44251	1104601	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (TS047_RoL_RNA_708)	COMPLETED	0	2025-05-15 17:21:38.965	2h 38m 21s	10m 34s	639.3%	1.6 GB	9 GB	111.1 GB	107.7 GB
216	69/4b3201	1104602	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_707)	COMPLETED	0	2025-05-15 17:21:39.011	2h 38m 21s	2m 6s	188.9%	6.9 GB	40.3 GB	2.6 GB	3.9 MB
217	b9/e05075	1104603	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_708)	COMPLETED	0	2025-05-15 17:21:39.062	2h 38m 21s	2m 31s	197.1%	7 GB	40.2 GB	3.3 GB	3.9 MB
218	b4/3eb363	1104604	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TS047_RoL_RNA_710)	COMPLETED	0	2025-05-15 17:21:39.113	2h 38m 21s	1m 53s	197.1%	7.2 GB	40.3 GB	2.6 GB	3.9 MB
333	17/a198aa	1105962	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_616)	COMPLETED	0	2025-05-15 20:00:03.820	20m 6s	14m 31s	6.2%	72 MB	80 MB	2.4 GB	1.9 KB
344	22/f7acb5	1105973	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_683)	COMPLETED	0	2025-05-15 20:00:05.527	20m 5s	14m 19s	5.9%	72 MB	80 MB	2.4 GB	1.9 KB
337	bb/e44809	1105966	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_652)	COMPLETED	0	2025-05-15 20:00:04.131	20m 26s	15m 12s	6.1%	72 MB	80 MB	2.6 GB	1.9 KB
332	a3/4d6ed2	1105961	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_586)	COMPLETED	0	2025-05-15 20:00:03.750	20m 46s	15m 31s	6.2%	72 MB	80 MB	2.7 GB	1.9 KB
336	a8/c97b26	1105965	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_646)	COMPLETED	0	2025-05-15 20:00:04.068	21m 6s	15m 53s	6.2%	70 MB	80 MB	2.7 GB	1.9 KB
340	a2/1b1c9c	1105969	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_677)	COMPLETED	0	2025-05-15 20:00:04.388	21m 6s	16m 27s	6.1%	72 MB	80 MB	2.9 GB	1.9 KB
341	be/090dcc	1105970	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_678)	COMPLETED	0	2025-05-15 20:00:04.452	21m 6s	16m 27s	6.1%	74 MB	80 MB	2.8 GB	1.9 KB
329	ab/633092	1105958	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_559)	COMPLETED	0	2025-05-15 20:00:03.513	21m 41s	17m	6.3%	72 MB	80 MB	3 GB	1.9 KB
297	80/41b7bc	1105925	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_355)	COMPLETED	0	2025-05-15 20:00:01.236	21m 54s	18m 4s	6.7%	6.5 MB	13.5 MB	2.3 GB	87.9 MB
330	aa/84b0d5	1105959	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_532)	COMPLETED	0	2025-05-15 20:00:03.586	21m 51s	17m 37s	6.4%	74 MB	80 MB	3.1 GB	1.9 KB
338	e1/1fe08e	1105967	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_651)	COMPLETED	0	2025-05-15 20:00:04.207	21m 51s	17m 54s	6.4%	72 MB	80.2 MB	3.2 GB	1.9 KB
342	b2/1898e9	1105971	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_676)	COMPLETED	0	2025-05-15 20:00:04.522	21m 51s	16m 38s	6.2%	70 MB	80 MB	2.9 GB	1.9 KB
345	85/d069bf	1105974	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_707)	COMPLETED	0	2025-05-15 20:00:05.601	21m 50s	17m 43s	6.3%	72 MB	80.2 MB	3.2 GB	1.9 KB
335	25/a30e1e	1105964	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_562)	COMPLETED	0	2025-05-15 20:00:03.992	22m 6s	17m 35s	6.5%	72 MB	80 MB	3.1 GB	1.9 KB
339	fd/c821c0	1105968	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_655)	COMPLETED	0	2025-05-15 20:00:04.307	22m 6s	18m 1s	6.5%	72 MB	80.2 MB	3.3 GB	1.9 KB
343	45/e101a9	1105972	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_679)	COMPLETED	0	2025-05-15 20:00:05.421	22m 5s	17m 31s	6.3%	70 MB	80 MB	3.1 GB	1.9 KB
320	46/54d220	1105948	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_231)	COMPLETED	0	2025-05-15 20:00:02.826	22m 17s	18m 31s	6.6%	6 MB	13.6 MB	2.4 GB	89.5 MB
281	e7/598c20	1105911	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_170)	COMPLETED	0	2025-05-15 19:59:59.700	22m 50s	19m 36s	6.9%	6 MB	14.3 MB	3.1 GB	90 MB
331	6a/e7f37b	1105960	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_561)	COMPLETED	0	2025-05-15 20:00:03.684	22m 56s	19m 7s	6.9%	216 MB	222.1 MB	3.6 GB	1.9 KB
334	07/61ee70	1105963	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_618)	COMPLETED	0	2025-05-15 20:00:03.907	22m 56s	18m 11s	6.6%	72 MB	80.2 MB	3.3 GB	1.9 KB
346	5e/f74035	1105975	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (TS047_RoL_RNA_710)	COMPLETED	0	2025-05-15 20:00:05.679	22m 54s	17m 40s	6.3%	70 MB	80 MB	3.1 GB	1.9 KB
279	4a/0ed687	1105908	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_79)	COMPLETED	0	2025-05-15 19:59:59.467	23m 10s	18m 57s	7.0%	8 MB	14.1 MB	2.9 GB	89.2 MB
280	42/263e75	1105909	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_112)	COMPLETED	0	2025-05-15 19:59:59.540	23m 10s	19m 24s	7.0%	8 MB	14.2 MB	3 GB	90 MB
282	2e/bd184c	1105910	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_142)	COMPLETED	0	2025-05-15 19:59:59.627	23m 11s	19m 56s	7.0%	8 MB	14.3 MB	3.1 GB	90.5 MB
287	72/d9aa9c	1105914	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_85)	COMPLETED	0	2025-05-15 19:59:59.999	23m 10s	19m 22s	6.8%	6.3 MB	14.4 MB	3 GB	84 MB
294	e9/a9c2d6	1105924	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_347)	COMPLETED	0	2025-05-15 20:00:01.182	23m 9s	20m 14s	6.5%	6 MB	13.9 MB	2.7 GB	90 MB
296	77/f207c0	1105927	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_377)	COMPLETED	0	2025-05-15 20:00:01.360	23m 9s	20m 43s	6.4%	6.8 MB	14.1 MB	2.8 GB	89.3 MB
301	5e/536d51	1105928	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_412)	COMPLETED	0	2025-05-15 20:00:01.413	23m 9s	22m 3s	6.3%	6.7 MB	14.3 MB	3.1 GB	90.1 MB
300	6c/9fccdb	1105931	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_439)	COMPLETED	0	2025-05-15 20:00:01.591	23m 10s	20m 56s	6.4%	7 MB	14.1 MB	2.8 GB	89.3 MB
306	33/93686a	1105934	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_506)	COMPLETED	0	2025-05-15 20:00:01.797	23m 10s	22m 15s	6.7%	8 MB	14.6 MB	3.4 GB	90.1 MB
305	b8/224abc	1105935	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_500)	COMPLETED	0	2025-05-15 20:00:01.876	23m 10s	22m 12s	6.4%	8 MB	14.5 MB	3.3 GB	89.6 MB
314	73/acc896	1105941	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_177)	COMPLETED	0	2025-05-15 20:00:02.280	23m 9s	20m 53s	6.3%	6.3 MB	14.1 MB	2.9 GB	90.3 MB
316	d1/b3e2ed	1105944	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_204)	COMPLETED	0	2025-05-15 20:00:02.515	23m 9s	20m 17s	6.6%	6 MB	14 MB	2.8 GB	89.1 MB
319	39/2b6325	1105949	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_258)	COMPLETED	0	2025-05-15 20:00:02.908	23m 9s	22m 5s	6.4%	6.7 MB	14.3 MB	3.1 GB	90.2 MB
326	5e/d1e905	1105955	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_318)	COMPLETED	0	2025-05-15 20:00:03.321	23m 9s	22m 8s	6.4%	4.4 MB	14.4 MB	3.2 GB	90 MB
298	9d/0d231d	1105926	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_530)	COMPLETED	0	2025-05-15 20:00:01.310	23m 14s	21m 48s	6.3%	6 MB	14.2 MB	3.1 GB	89.8 MB
304	06/768135	1105933	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_502)	COMPLETED	0	2025-05-15 20:00:01.724	23m 13s	21m 36s	6.5%	4 MB	14.2 MB	3 GB	90.4 MB
313	a6/55dc67	1105945	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (TS047_RoL_RNA_175)	COMPLETED	0	2025-05-15 20:00:02.594	23m 13s	21m 44s	6.3%	6 MB	14.2 MB	3 GB	90.2 MB
