gene_id	gene_name	TaxaID	correlation	abs_correlation	p_value	fdr
iws1	iws1	Tundrisphaera	-0.5915847929993376	0.5915847929993376	0.0033352556943964107	0.030378383062636256
micos10	micos10	Tundrisphaera	-0.5915847929993376	0.5915847929993376	0.0033352556943964107	0.030378383062636256
mtrex	mtrex	Tundrisphaera	-0.5915847929993376	0.5915847929993376	0.0033352556943964107	0.030378383062636256
pane1	pane1	Tundrisphaera	-0.5915847929993376	0.5915847929993376	0.0033352556943964107	0.030378383062636256
rcc2	rcc2	Tundrisphaera	-0.5915847929993376	0.5915847929993376	0.0033352556943964107	0.030378383062636256
si:ch211-156b7.4	si:ch211-156b7.4	Tundrisphaera	-0.5915847929993376	0.5915847929993376	0.0033352556943964107	0.030378383062636256
si:dkey-78l4.8	si:dkey-78l4.8	Tundrisphaera	-0.5915847929993376	0.5915847929993376	0.0033352556943964107	0.030378383062636256
ube2ka	ube2ka	Tundrisphaera	-0.5915847929993376	0.5915847929993376	0.0033352556943964107	0.030378383062636256
ube2v2	ube2v2	Tundrisphaera	-0.5915847929993376	0.5915847929993376	0.0033352556943964107	0.030378383062636256
LOC100002544	LOC100002544	Paucibacter	-0.5913312693498451	0.5913312693498451	0.003356106481338106	0.03049955180925552
cnot3b	cnot3b	Paucibacter	-0.5913312693498451	0.5913312693498451	0.003356106481338106	0.03049955180925552
cpsf1	cpsf1	Paucibacter	-0.5913312693498451	0.5913312693498451	0.003356106481338106	0.03049955180925552
grap2a	grap2a	Paucibacter	-0.5913312693498451	0.5913312693498451	0.003356106481338106	0.03049955180925552
hdac10	hdac10	Paucibacter	-0.5913312693498451	0.5913312693498451	0.003356106481338106	0.03049955180925552
hnrnpub	hnrnpub	Paucibacter	-0.5913312693498451	0.5913312693498451	0.003356106481338106	0.03049955180925552
mix23	mix23	Paucibacter	-0.5913312693498451	0.5913312693498451	0.003356106481338106	0.03049955180925552
mrpl12	mrpl12	Paucibacter	-0.5913312693498451	0.5913312693498451	0.003356106481338106	0.03049955180925552
mrpl24	mrpl24	Paucibacter	-0.5913312693498451	0.5913312693498451	0.003356106481338106	0.03049955180925552
phf14	phf14	Paucibacter	-0.5913312693498451	0.5913312693498451	0.003356106481338106	0.03049955180925552
tfdp1a	tfdp1a	Paucibacter	-0.5913312693498451	0.5913312693498451	0.003356106481338106	0.03049955180925552
tra2a	tra2a	Paucibacter	-0.5913312693498451	0.5913312693498451	0.003356106481338106	0.03049955180925552
txndc15	txndc15	Paucibacter	-0.5913312693498451	0.5913312693498451	0.003356106481338106	0.03049955180925552
zdhhc4	zdhhc4	Paucibacter	-0.5913312693498451	0.5913312693498451	0.003356106481338106	0.03049955180925552
dcun1d3	dcun1d3	Paenirhodobacter	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
ehd1b	ehd1b	Paenirhodobacter	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
gtf2h4	gtf2h4	Aurantisolimonas	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
hirip3	hirip3	Paenirhodobacter	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
hnrnpa1b	hnrnpa1b	Paenirhodobacter	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
ilf3a	ilf3a	Aurantisolimonas	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
limk2	limk2	Aurantisolimonas	0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
naa15a	naa15a	Paenirhodobacter	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
parp2	parp2	Aurantisolimonas	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
psmg1	psmg1	Paenirhodobacter	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
smap1	smap1	Aurantisolimonas	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
stoml2	stoml2	Paenirhodobacter	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
tnfsf14	tnfsf14	Paenirhodobacter	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
ube2l3a	ube2l3a	Paenirhodobacter	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
ubxn1	ubxn1	Paenirhodobacter	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
wdr82	wdr82	Paenirhodobacter	-0.5912942606316697	0.5912942606316697	0.0033591589227237595	0.03049955180925552
cdc45	cdc45	Vogesella	0.5910160912187395	0.5910160912187395	0.0033821731658545406	0.03069559515333804
cyp2u1	cyp2u1	Vogesella	-0.5910160912187395	0.5910160912187395	0.0033821731658545406	0.03069559515333804
mrps24	mrps24	Vogesella	0.5910160912187395	0.5910160912187395	0.0033821731658545406	0.03069559515333804
nemp1	nemp1	Vogesella	0.5910160912187395	0.5910160912187395	0.0033821731658545406	0.03069559515333804
nme2b.1	nme2b.1	Citrobacter	-0.590870907019844	0.590870907019844	0.0033942348890962926	0.03080182520940947
ap5s1	ap5s1	Gemmobacter	-0.590793492214484	0.590793492214484	0.0034006804557229486	0.030834384060666936
bub1ba	bub1ba	Gemmobacter	-0.590793492214484	0.590793492214484	0.0034006804557229486	0.030834384060666936
cnot9	cnot9	Gemmobacter	-0.590793492214484	0.590793492214484	0.0034006804557229486	0.030834384060666936
cstf2	cstf2	Gemmobacter	-0.590793492214484	0.590793492214484	0.0034006804557229486	0.030834384060666936
h3f3b.1	h3f3b.1	Gemmobacter	-0.590793492214484	0.590793492214484	0.0034006804557229486	0.030834384060666936
noa1	noa1	Gemmobacter	-0.590793492214484	0.590793492214484	0.0034006804557229486	0.030834384060666936
prim1	prim1	Gemmobacter	-0.590793492214484	0.590793492214484	0.0034006804557229486	0.030834384060666936
rhogd	rhogd	Gemmobacter	-0.590793492214484	0.590793492214484	0.0034006804557229486	0.030834384060666936
rsad2	rsad2	Acinetobacter	-0.5907462710494947	0.5907462710494947	0.0034046168973489443	0.030866833942050576
cfap61	cfap61	Cloacibacterium	-0.5906788819258225	0.5906788819258225	0.0034102408829401742	0.030903070909822992
aqp10a	aqp10a	Plesiomonas	0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
casp6b.1	casp6b.1	Plesiomonas	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
dlat	dlat	Plesiomonas	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
dnajc9	dnajc9	Plesiomonas	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
fabp1a	fabp1a	Culicoidibacter	0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
fam49ba	fam49ba	Plesiomonas	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
il13	il13	Culicoidibacter	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
myo5b	myo5b	Culicoidibacter	0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
oxa1l	oxa1l	Plesiomonas	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
pclaf	pclaf	Plesiomonas	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
polq	polq	Culicoidibacter	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
psmd2	psmd2	Chitinilyticum	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
rtn4ip1	rtn4ip1	Chitinilyticum	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
senp3a	senp3a	Plesiomonas	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
slc2a12	slc2a12	Chitinilyticum	0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
snrpd3	snrpd3	Chitinilyticum	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
timm50	timm50	Plesiomonas	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
tob1b	tob1b	Chitinilyticum	0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
wars2	wars2	Plesiomonas	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
wbp1lb	wbp1lb	Chitinilyticum	0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
yars1	yars1	Plesiomonas	-0.5906041055515311	0.5906041055515311	0.0034164900623552263	0.030903070909822992
b3gnt7	b3gnt7	Tundrisphaera	-0.5905414335760584	0.5905414335760584	0.003421734704797119	0.0309278238726055
chordc1b	chordc1b	Tundrisphaera	-0.5905414335760584	0.5905414335760584	0.003421734704797119	0.0309278238726055
gng12a	gng12a	Tundrisphaera	-0.5905414335760584	0.5905414335760584	0.003421734704797119	0.0309278238726055
haus4	haus4	Tundrisphaera	-0.5905414335760584	0.5905414335760584	0.003421734704797119	0.0309278238726055
polr2h	polr2h	Tundrisphaera	-0.5905414335760584	0.5905414335760584	0.003421734704797119	0.0309278238726055
si:ch211-255g12.8	si:ch211-255g12.8	Tundrisphaera	-0.5905414335760584	0.5905414335760584	0.003421734704797119	0.0309278238726055
terf1	terf1	Tundrisphaera	-0.5905414335760584	0.5905414335760584	0.003421734704797119	0.0309278238726055
LOC562362	LOC562362	Polymorphobacter	0.5904256109807666	0.5904256109807666	0.003431444136276829	0.031002598534569773
ecsit	ecsit	Polymorphobacter	0.5904256109807666	0.5904256109807666	0.003431444136276829	0.031002598534569773
timm13	timm13	Polymorphobacter	0.5904256109807666	0.5904256109807666	0.003431444136276829	0.031002598534569773
zdhhc16b	zdhhc16b	Polymorphobacter	0.5904256109807666	0.5904256109807666	0.003431444136276829	0.031002598534569773
aldoaa	aldoaa	Aurantisolimonas	-0.5902569022796843	0.5902569022796843	0.0034456263988851266	0.03108843160085348
cul1a	cul1a	Paenirhodobacter	-0.5902569022796843	0.5902569022796843	0.0034456263988851266	0.03108843160085348
dnaaf10	dnaaf10	Paenirhodobacter	-0.5902569022796843	0.5902569022796843	0.0034456263988851266	0.03108843160085348
e2f2	e2f2	Aurantisolimonas	-0.5902569022796843	0.5902569022796843	0.0034456263988851266	0.03108843160085348
erap1a	erap1a	Aurantisolimonas	-0.5902569022796843	0.5902569022796843	0.0034456263988851266	0.03108843160085348
nutf2l	nutf2l	Paenirhodobacter	-0.5902569022796843	0.5902569022796843	0.0034456263988851266	0.03108843160085348
psmd2	psmd2	Aurantisolimonas	-0.5902569022796843	0.5902569022796843	0.0034456263988851266	0.03108843160085348
rft1	rft1	Paenirhodobacter	-0.5902569022796843	0.5902569022796843	0.0034456263988851266	0.03108843160085348
sap18	sap18	Paenirhodobacter	-0.5902569022796843	0.5902569022796843	0.0034456263988851266	0.03108843160085348
sms	sms	Paenirhodobacter	-0.5902569022796843	0.5902569022796843	0.0034456263988851266	0.03108843160085348
sp3a	sp3a	Aurantisolimonas	-0.5902569022796843	0.5902569022796843	0.0034456263988851266	0.03108843160085348
zgc:152816	zgc:152816	Aurantisolimonas	-0.5902569022796843	0.5902569022796843	0.0034456263988851266	0.03108843160085348
zgc:91910	zgc:91910	Paenirhodobacter	-0.5902569022796843	0.5902569022796843	0.0034456263988851266	0.03108843160085348
ccr12b.2	ccr12b.2	Vogesella	0.589935623044665	0.589935623044665	0.0034727637949294454	0.03131037163301805
hmgn3	hmgn3	Vogesella	0.589935623044665	0.589935623044665	0.0034727637949294454	0.03131037163301805
naa40	naa40	Vogesella	0.589935623044665	0.589935623044665	0.0034727637949294454	0.03131037163301805
pclaf	pclaf	Vogesella	0.589935623044665	0.589935623044665	0.0034727637949294454	0.03131037163301805
recql	recql	Vogesella	0.589935623044665	0.589935623044665	0.0034727637949294454	0.03131037163301805
si:dkey-94e7.2	si:dkey-94e7.2	Vogesella	-0.589935623044665	0.589935623044665	0.0034727637949294454	0.03131037163301805
zgc:194655	zgc:194655	Vogesella	0.589935623044665	0.589935623044665	0.0034727637949294454	0.03131037163301805
pex5	pex5	Dinghuibacter	-0.5898451983392694	0.5898451983392694	0.003480432379558529	0.031376234211082266
aldh1l2	aldh1l2	Gemmobacter	-0.5897588276046514	0.5897588276046514	0.003487769786774786	0.03140399161016763
dnajc8	dnajc8	Gemmobacter	-0.5897588276046514	0.5897588276046514	0.003487769786774786	0.03140399161016763
exosc8	exosc8	Gemmobacter	-0.5897588276046514	0.5897588276046514	0.003487769786774786	0.03140399161016763
kars1	kars1	Gemmobacter	-0.5897588276046514	0.5897588276046514	0.003487769786774786	0.03140399161016763
lrrc47	lrrc47	Gemmobacter	-0.5897588276046514	0.5897588276046514	0.003487769786774786	0.03140399161016763
mrpl48	mrpl48	Gemmobacter	-0.5897588276046514	0.5897588276046514	0.003487769786774786	0.03140399161016763
ncapd3	ncapd3	Gemmobacter	-0.5897588276046514	0.5897588276046514	0.003487769786774786	0.03140399161016763
teni.1	teni.1	Gemmobacter	-0.5897588276046514	0.5897588276046514	0.003487769786774786	0.03140399161016763
zgc:171480	zgc:171480	Gemmobacter	-0.5897588276046514	0.5897588276046514	0.003487769786774786	0.03140399161016763
LOC137490504	LOC137490504	Culicoidibacter	0.5897583418307978	0.5897583418307978	0.003487811089375903	0.03140399161016763
LOC101886086	LOC101886086	Culicoidibacter	-0.589757564898663	0.589757564898663	0.0034878771483297655	0.03140399161016763
hspa12a.3	hspa12a.3	Culicoidibacter	-0.589757564898663	0.589757564898663	0.0034878771483297655	0.03140399161016763
LOC141378682	LOC141378682	Chitinilyticum	0.589571580891476	0.589571580891476	0.003503719288137086	0.03150719296100689
LOC558805	LOC558805	Culicoidibacter	-0.589571580891476	0.589571580891476	0.003503719288137086	0.03150719296100689
abcd1	abcd1	Culicoidibacter	0.589571580891476	0.589571580891476	0.003503719288137086	0.03150719296100689
ipo9	ipo9	Chitinilyticum	-0.589571580891476	0.589571580891476	0.003503719288137086	0.03150719296100689
luzp2	luzp2	Plesiomonas	0.589571580891476	0.589571580891476	0.003503719288137086	0.03150719296100689
nlrc5	nlrc5	Culicoidibacter	-0.589571580891476	0.589571580891476	0.003503719288137086	0.03150719296100689
osbpl10a	osbpl10a	Culicoidibacter	0.589571580891476	0.589571580891476	0.003503719288137086	0.03150719296100689
rgrb	rgrb	Culicoidibacter	0.589571580891476	0.589571580891476	0.003503719288137086	0.03150719296100689
si:dkey-27b3.4	si:dkey-27b3.4	Plesiomonas	-0.589571580891476	0.589571580891476	0.003503719288137086	0.03150719296100689
spc24	spc24	Plesiomonas	-0.589571580891476	0.589571580891476	0.003503719288137086	0.03150719296100689
sting1	sting1	Plesiomonas	-0.589571580891476	0.589571580891476	0.003503719288137086	0.03150719296100689
tcnba	tcnba	Chitinilyticum	0.589571580891476	0.589571580891476	0.003503719288137086	0.03150719296100689
LOC141380208	LOC141380208	Tundrisphaera	0.5894980741527791	0.5894980741527791	0.0035099964232321312	0.03153735622535384
bcl11ab	bcl11ab	Tundrisphaera	-0.5894980741527791	0.5894980741527791	0.0035099964232321312	0.03153735622535384
btr16	btr16	Tundrisphaera	-0.5894980741527791	0.5894980741527791	0.0035099964232321312	0.03153735622535384
cdcp1a	cdcp1a	Tundrisphaera	-0.5894980741527791	0.5894980741527791	0.0035099964232321312	0.03153735622535384
esco2	esco2	Tundrisphaera	-0.5894980741527791	0.5894980741527791	0.0035099964232321312	0.03153735622535384
ilf3b	ilf3b	Tundrisphaera	-0.5894980741527791	0.5894980741527791	0.0035099964232321312	0.03153735622535384
mtdhb	mtdhb	Tundrisphaera	-0.5894980741527791	0.5894980741527791	0.0035099964232321312	0.03153735622535384
rab1ab	rab1ab	Tundrisphaera	-0.5894980741527791	0.5894980741527791	0.0035099964232321312	0.03153735622535384
LOC137490504	LOC137490504	Paucibacter	0.5894539504082855	0.5894539504082855	0.0035137686981538963	0.03156796422314178
LOC101884755	LOC101884755	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
LOC101885164	LOC101885164	Pseudomonas	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
adpgk	adpgk	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
ap1g2	ap1g2	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
dcun1d3	dcun1d3	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
dnm1l	dnm1l	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
hck	hck	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
hsd3b7	hsd3b7	Paucibacter	0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
nr1d2a	nr1d2a	Paucibacter	0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
nup160	nup160	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
pdcl3	pdcl3	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
rpp30	rpp30	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
septin2	septin2	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
sri	sri	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
srsf3b	srsf3b	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
trmt2a	trmt2a	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
ube2l3a	ube2l3a	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
ube2s	ube2s	Paucibacter	-0.5892672858617131	0.5892672858617131	0.0035297630616262232	0.031646387959915576
acp1	acp1	Aurantisolimonas	-0.5892195439276989	0.5892195439276989	0.0035338631534844733	0.031646387959915576
capza1b	capza1b	Paenirhodobacter	-0.5892195439276989	0.5892195439276989	0.0035338631534844733	0.031646387959915576
cdk18	cdk18	Paenirhodobacter	-0.5892195439276989	0.5892195439276989	0.0035338631534844733	0.031646387959915576
cotl1	cotl1	Aurantisolimonas	-0.5892195439276989	0.5892195439276989	0.0035338631534844733	0.031646387959915576
ctcf	ctcf	Aurantisolimonas	-0.5892195439276989	0.5892195439276989	0.0035338631534844733	0.031646387959915576
dap3	dap3	Paenirhodobacter	-0.5892195439276989	0.5892195439276989	0.0035338631534844733	0.031646387959915576
hlfb	hlfb	Paenirhodobacter	-0.5892195439276989	0.5892195439276989	0.0035338631534844733	0.031646387959915576
hnrnpl2	hnrnpl2	Aurantisolimonas	-0.5892195439276989	0.5892195439276989	0.0035338631534844733	0.031646387959915576
pdap1a	pdap1a	Paenirhodobacter	-0.5892195439276989	0.5892195439276989	0.0035338631534844733	0.031646387959915576
prpf19	prpf19	Paenirhodobacter	-0.5892195439276989	0.5892195439276989	0.0035338631534844733	0.031646387959915576
psmd12	psmd12	Aurantisolimonas	-0.5892195439276989	0.5892195439276989	0.0035338631534844733	0.031646387959915576
smarcb1a	smarcb1a	Aurantisolimonas	-0.5892195439276989	0.5892195439276989	0.0035338631534844733	0.031646387959915576
ube4b	ube4b	Paenirhodobacter	-0.5892195439276989	0.5892195439276989	0.0035338631534844733	0.031646387959915576
si:dkey-66i24.9	si:dkey-66i24.9	Rhizobium	-0.5891331092311501	0.5891331092311501	0.003541295865724825	0.0317096595262968
ccdc51	ccdc51	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
cenpl	cenpl	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
cenpq	cenpq	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
dnph1	dnph1	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
dsn1	dsn1	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
erap1a	erap1a	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
gmpr2	gmpr2	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
gsk3ab	gsk3ab	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
ica1	ica1	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
mapre1a	mapre1a	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
mdc1	mdc1	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
mrpl46	mrpl46	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
ncaph	ncaph	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
orc1	orc1	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
orc3	orc3	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
ppig	ppig	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
slc2a1b	slc2a1b	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
sp100.2	sp100.2	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
spc24	spc24	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
tdg.1	tdg.1	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
tk1	tk1	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
ubqln4	ubqln4	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
vrk1	vrk1	Cloacibacterium	-0.5890293917581747	0.5890293917581747	0.0035502312318138607	0.03171400286649494
LOC110440069	LOC110440069	Dinghuibacter	0.5888568171766725	0.5888568171766725	0.0035651385917794265	0.03184387397597355
LOC101886348	LOC101886348	Chitinilyticum	-0.5888429752066117	0.5888429752066117	0.003566336451933161	0.031851277412769635
dis3	dis3	Gemmobacter	-0.5887241629948186	0.5887241629948186	0.0035766314750698136	0.03192010466258801
dlgap5	dlgap5	Gemmobacter	-0.5887241629948186	0.5887241629948186	0.0035766314750698136	0.03192010466258801
mrpl21	mrpl21	Gemmobacter	-0.5887241629948186	0.5887241629948186	0.0035766314750698136	0.03192010466258801
racgap1	racgap1	Gemmobacter	-0.5887241629948186	0.5887241629948186	0.0035766314750698136	0.03192010466258801
si:ch211-156b7.4	si:ch211-156b7.4	Gemmobacter	-0.5887241629948186	0.5887241629948186	0.0035766314750698136	0.03192010466258801
si:dkey-66i24.9	si:dkey-66i24.9	Gemmobacter	-0.5887241629948186	0.5887241629948186	0.0035766314750698136	0.03192010466258801
vars2	vars2	Gemmobacter	-0.5887241629948186	0.5887241629948186	0.0035766314750698136	0.03192010466258801
LOC101882365	LOC101882365	Culicoidibacter	-0.5885390562314209	0.5885390562314209	0.0035927181464596725	0.03203386403101462
LOC795570	LOC795570	Culicoidibacter	-0.5885390562314209	0.5885390562314209	0.0035927181464596725	0.03203386403101462
bcl11ab	bcl11ab	Plesiomonas	-0.5885390562314209	0.5885390562314209	0.0035927181464596725	0.03203386403101462
paqr6	paqr6	Chitinilyticum	-0.5885390562314209	0.5885390562314209	0.0035927181464596725	0.03203386403101462
pla2g3	pla2g3	Chitinilyticum	0.5885390562314209	0.5885390562314209	0.0035927181464596725	0.03203386403101462
rpl23a	rpl23a	Culicoidibacter	-0.5885390562314209	0.5885390562314209	0.0035927181464596725	0.03203386403101462
tes	tes	Plesiomonas	-0.5885390562314209	0.5885390562314209	0.0035927181464596725	0.03203386403101462
trmt6	trmt6	Plesiomonas	-0.5885390562314209	0.5885390562314209	0.0035927181464596725	0.03203386403101462
txndc11	txndc11	Culicoidibacter	-0.5885390562314209	0.5885390562314209	0.0035927181464596725	0.03203386403101462
ap4e1	ap4e1	Tundrisphaera	-0.5884547147295	0.5884547147295	0.003600066953753034	0.032059649167544425
cox6a1	cox6a1	Tundrisphaera	-0.5884547147295	0.5884547147295	0.003600066953753034	0.032059649167544425
gle1	gle1	Tundrisphaera	-0.5884547147295	0.5884547147295	0.003600066953753034	0.032059649167544425
hk2	hk2	Tundrisphaera	-0.5884547147295	0.5884547147295	0.003600066953753034	0.032059649167544425
ifi44f4	ifi44f4	Tundrisphaera	-0.5884547147295	0.5884547147295	0.003600066953753034	0.032059649167544425
mix23	mix23	Tundrisphaera	-0.5884547147295	0.5884547147295	0.003600066953753034	0.032059649167544425
ppp2r1bb	ppp2r1bb	Tundrisphaera	-0.5884547147295	0.5884547147295	0.003600066953753034	0.032059649167544425
psma5	psma5	Tundrisphaera	-0.5884547147295	0.5884547147295	0.003600066953753034	0.032059649167544425
psmb10	psmb10	Tundrisphaera	-0.5884547147295	0.5884547147295	0.003600066953753034	0.032059649167544425
serhl	serhl	Tundrisphaera	-0.5884547147295	0.5884547147295	0.003600066953753034	0.032059649167544425
traip	traip	Tundrisphaera	-0.5884547147295	0.5884547147295	0.003600066953753034	0.032059649167544425
tti1	tti1	Tundrisphaera	-0.5884547147295	0.5884547147295	0.003600066953753034	0.032059649167544425
LOC101886679	LOC101886679	Paucibacter	-0.5884190455019249	0.5884190455019249	0.003603178476718094	0.032084048167096056
LOC137491177	LOC137491177	Chitinilyticum	-0.5883264462809917	0.5883264462809917	0.0036112661753504582	0.032152747291395174
LOC570079	LOC570079	Aurantisolimonas	-0.5881821855757134	0.5881821855757134	0.003623894892317292	0.03222529959925171
arpc4l	arpc4l	Aurantisolimonas	-0.5881821855757134	0.5881821855757134	0.003623894892317292	0.03222529959925171
ccl34b.4	ccl34b.4	Aurantisolimonas	-0.5881821855757134	0.5881821855757134	0.003623894892317292	0.03222529959925171
ctss2.2	ctss2.2	Aurantisolimonas	-0.5881821855757134	0.5881821855757134	0.003623894892317292	0.03222529959925171
glipr2l	glipr2l	Paenirhodobacter	-0.5881821855757134	0.5881821855757134	0.003623894892317292	0.03222529959925171
hpdl	hpdl	Paenirhodobacter	-0.5881821855757134	0.5881821855757134	0.003623894892317292	0.03222529959925171
mrps15	mrps15	Aurantisolimonas	-0.5881821855757134	0.5881821855757134	0.003623894892317292	0.03222529959925171
si:dkey-21e2.10	si:dkey-21e2.10	Aurantisolimonas	-0.5881821855757134	0.5881821855757134	0.003623894892317292	0.03222529959925171
top2a	top2a	Paenirhodobacter	-0.5881821855757134	0.5881821855757134	0.003623894892317292	0.03222529959925171
usp5	usp5	Aurantisolimonas	-0.5881821855757134	0.5881821855757134	0.003623894892317292	0.03222529959925171
ywhaqa	ywhaqa	Paenirhodobacter	-0.5881821855757134	0.5881821855757134	0.003623894892317292	0.03222529959925171
zgc:194312	zgc:194312	Paenirhodobacter	-0.5881821855757134	0.5881821855757134	0.003623894892317292	0.03222529959925171
LOC103911103	LOC103911103	Polymorphobacter	0.5880779942373042	0.5880779942373042	0.003633037796360039	0.03228332196252854
LOC564808	LOC564808	Polymorphobacter	0.5880779942373042	0.5880779942373042	0.003633037796360039	0.03228332196252854
btr31	btr31	Polymorphobacter	0.5880779942373042	0.5880779942373042	0.003633037796360039	0.03228332196252854
capn1a	capn1a	Polymorphobacter	-0.5880779942373042	0.5880779942373042	0.003633037796360039	0.03228332196252854
