gene_id	gene_name	TaxaID	correlation	abs_correlation	p_value	fdr	comparison_name	base_treatment	comparison_treatment
LOC137491207	LOC137491207	Tundrisphaera	0.20031472257034985	0.20031472257034985	0.3375604289855634	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
tgm1l6	tgm1l6	Rhodovastum	0.20010285882326476	0.20010285882326476	0.3380929945495499	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
glis2b	glis2b	Agromyces	-0.19986573560509746	0.19986573560509746	0.3386896110815436	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
shmt2	shmt2	Agromyces	-0.19986573560509746	0.19986573560509746	0.3386896110815436	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC141375690	LOC141375690	Rhodovastum	0.1996989061507603	0.1996989061507603	0.33910971588862004	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC137487415	LOC137487415	Uliginosibacterium	0.19944856996763674	0.19944856996763674	0.33974064955323513	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
asah2	asah2	Uliginosibacterium	-0.19944856996763674	0.19944856996763674	0.33974064955323513	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
zp3b	zp3b	Pararhodobacter	-0.19944856996763674	0.19944856996763674	0.33974064955323513	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
si:ch211-51e12.7	si:ch211-51e12.7	Longivirga	-0.19938630566148133	0.19938630566148133	0.339897678621611	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
eomesa	eomesa	Tundrisphaera	-0.1993486851293209	0.1993486851293209	0.3399925762832663	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
nipsnap2	nipsnap2	Roseomonas	-0.1993472344491952	0.1993472344491952	0.3399962359143567	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC110439329	LOC110439329	Mycobacterium	-0.1992170697376679	0.1992170697376679	0.3403246917735665	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
ensab	ensab	Acinetobacter	0.19917860846337304	0.19917860846337304	0.34042177823626085	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
anln2	anln2	Rhodovastum	0.19910769820436094	0.19910769820436094	0.3406008149689035	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
lig1	lig1	Rubrivivax	-0.19899843358236208	0.19899843358236208	0.3408767927481726	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
rfc2	rfc2	Rubrivivax	-0.19899843358236208	0.19899843358236208	0.3408767927481726	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
hnrnpr	hnrnpr	Pseudoxanthomonas	-0.19893435909126692	0.19893435909126692	0.34103868832523765	0.9168453535423904	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
hmgb2a	hmgb2a	Mycobacterium	-0.19878209796968171	0.19878209796968171	0.34142357467854856	0.9170882876982536	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
slc26a3.1	slc26a3.1	Rhodovastum	-0.1986642512150417	0.1986642512150417	0.34172163403119993	0.9170882876982536	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
gsta.2	gsta.2	Roseicella	-0.19849518157322624	0.19849518157322624	0.34214949948236506	0.9170882876982536	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
anp32e	anp32e	Shewanella	-0.19834712620169553	0.19834712620169553	0.3425244284257478	0.9170882876982536	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC137490512	LOC137490512	Rhodovastum	0.19833761621234747	0.19833761621234747	0.34254851890551086	0.9170882876982536	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
tnnt2a	tnnt2a	Agromyces	-0.1982408109253812	0.1982408109253812	0.3427937973232458	0.9170882876982536	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
kpnb1	kpnb1	Rhodovarius	-0.1981666543172569	0.1981666543172569	0.3429817560810893	0.9170882876982536	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
ran	ran	Rhodovarius	-0.1981666543172569	0.1981666543172569	0.3429817560810893	0.9170882876982536	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
smarcb1a	smarcb1a	Chryseotalea	-0.1978218202449556	0.1978218202449556	0.3438565306681587	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC110439329	LOC110439329	Pararhodobacter	0.19763540114974912	0.19763540114974912	0.34432995332576	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
pvalb9	pvalb9	Pararhodobacter	0.19763540114974912	0.19763540114974912	0.34432995332576	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
smarcb1a	smarcb1a	Roseicella	-0.19756546175321116	0.19756546175321116	0.34450766188186344	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
psmd4b	psmd4b	Mycobacterium	-0.1974771826657232	0.1974771826657232	0.3447320422234834	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
hmgn1a	hmgn1a	Rhodococcus	-0.197437542264779	0.197437542264779	0.34483282320062125	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
cspp1a	cspp1a	Acinetobacter	0.19739225323051768	0.19739225323051768	0.3449479851361117	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
polr2j	polr2j	Acinetobacter	0.19739225323051768	0.19739225323051768	0.3449479851361117	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
tgm1l6	tgm1l6	Flavihumibacter	0.19723376720194213	0.19723376720194213	0.34535115460264487	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC141379879	LOC141379879	Pararhodobacter	-0.1971320560777916	0.1971320560777916	0.3456100329674161	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
zp3d.1	zp3d.1	Mycobacterium	-0.19704221089773702	0.19704221089773702	0.3458387991235692	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
xrcc4	xrcc4	Rhodococcus	-0.19699085099268676	0.19699085099268676	0.3459696107147001	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
anp32e	anp32e	Acetivibrio	0.19665393176521678	0.19665393176521678	0.3468284092797631	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
hmgn2	hmgn2	Roseicella	-0.19663574193319602	0.19663574193319602	0.34687480821748284	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
pcna	pcna	Roseicella	-0.19663574193319602	0.19663574193319602	0.34687480821748284	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
rfc2	rfc2	Agromyces	-0.19661588624566498	0.19661588624566498	0.3469254603671106	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
lig1	lig1	Legionella	-0.19612214996877286	0.19612214996877286	0.34818630388852356	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
foxm1	foxm1	Rhodovastum	0.19600356927912593	0.19600356927912593	0.3484894971950194	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
zgc:172339	zgc:172339	Roseomonas	-0.19586518668589045	0.19586518668589045	0.348843505289711	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
hmgn2	hmgn2	Tundrisphaera	-0.19584365330287132	0.19584365330287132	0.34889860947825113	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
anp32e	anp32e	Rubrivivax	-0.19549185325491958	0.19549185325491958	0.3497995502405209	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
chia.4	chia.4	Chryseotalea	-0.19546779801555036	0.19546779801555036	0.34986120120883335	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
trim37	trim37	Mycobacterium	0.19530232382579232	0.19530232382579232	0.3502854559198403	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
hmga1a	hmga1a	Rhodococcus	-0.1952040859043177	0.1952040859043177	0.35053745947347137	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
myh11b	myh11b	Rhodovarius	-0.19514120921317665	0.19514120921317665	0.35069880549924304	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
uchl1	uchl1	Rhodovarius	-0.19514120921317665	0.19514120921317665	0.35069880549924304	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
nemp1	nemp1	Rubrivivax	-0.1950535307139893	0.1950535307139893	0.35092386299595746	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
dnajc4	dnajc4	Agromyces	-0.19499096156594875	0.19499096156594875	0.35108451719234224	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
patj	patj	Agromyces	-0.19499096156594875	0.19499096156594875	0.35108451719234224	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
anp32b	anp32b	Tundrisphaera	-0.19496739534625893	0.19496739534625893	0.3511450369374438	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
cirbpa	cirbpa	Tundrisphaera	-0.19496739534625893	0.19496739534625893	0.3511450369374438	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
anp32e	anp32e	Luteolibacter	0.1948217406163507	0.1948217406163507	0.3515192161905982	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
pin1	pin1	Roseomonas	0.1945594187746512	0.1945594187746512	0.352193660250524	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC137490308	LOC137490308	Shewanella	0.1943937288209524	0.1943937288209524	0.3526200247851514	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
nup93	nup93	Chryseotalea	-0.19433597319218104	0.19433597319218104	0.35276871211580474	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC101886839	LOC101886839	Agromyces	0.19421228179099745	0.19421228179099745	0.3530872618184313	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
zgc:171500	zgc:171500	Mycobacterium	0.19409347033263508	0.19409347033263508	0.3533933926823942	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
hmgn2	hmgn2	Pararhodobacter	0.19400906351397393	0.19400906351397393	0.35361096473227094	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
snapc5	snapc5	Pararhodobacter	0.19400906351397393	0.19400906351397393	0.35361096473227094	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
rpa2	rpa2	Flavihumibacter	-0.19395151817992518	0.19395151817992518	0.35375933917754043	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
si:ch211-284o19.8	si:ch211-284o19.8	Chitinibacter	-0.19395151817992518	0.19395151817992518	0.35375933917754043	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
ssuh2.3	ssuh2.3	Flavihumibacter	-0.19395151817992518	0.19395151817992518	0.35375933917754043	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
csrp2	csrp2	Chryseotalea	-0.19390024231058425	0.19390024231058425	0.3538915772786022	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
pou2f3	pou2f3	Chryseotalea	-0.19390024231058425	0.19390024231058425	0.3538915772786022	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
aqp10b	aqp10b	Roseicella	-0.19384658247315067	0.19384658247315067	0.3540299925782411	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
polr2j	polr2j	Rhodovastum	-0.19378633433252948	0.19378633433252948	0.35418543778266276	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
si:ch211-153b23.4	si:ch211-153b23.4	Rubrivivax	0.1937385630911983	0.1937385630911983	0.3543087181717699	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
rbbp4	rbbp4	Acetivibrio	0.19362848666113652	0.19362848666113652	0.3545928754627874	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
xrcc4	xrcc4	Mycobacterium	-0.19356243675384766	0.19356243675384766	0.3547634402856181	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
rmi2	rmi2	Chryseotalea	-0.1934645114289874	0.1934645114289874	0.3550164017973598	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC141379833	LOC141379833	Rhodococcus	-0.19341732081594865	0.19341732081594865	0.3551383402864956	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
nudcd2	nudcd2	Agromyces	-0.1933660368862325	0.1933660368862325	0.3552708817606909	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
tnnt2a	tnnt2a	Rubrivivax	-0.193300240550268	0.193300240550268	0.35544096973351635	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
si:ch211-194e1.7	si:ch211-194e1.7	Legionella	-0.19319063217188107	0.19319063217188107	0.3557244138758957	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
fgf21	fgf21	Mycobacterium	0.19312746498586145	0.19312746498586145	0.355887818653442	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
itga2b	itga2b	Chryseotalea	0.1930287805473906	0.1930287805473906	0.35614318393726685	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
smc2	smc2	Luteolibacter	0.192925665281885	0.192925665281885	0.3564101220330964	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
fip1l1b	fip1l1b	Rhodovastum	0.19289944035389092	0.19289944035389092	0.35647802889016633	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
pou2f3	pou2f3	Roseomonas	-0.19281839489299882	0.19281839489299882	0.3566879328609054	0.9171975416423283	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
arpp19b	arpp19b	Mycobacterium	-0.19269249321787527	0.19269249321787527	0.35701414647950913	0.9174406359888749	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC137487564	LOC137487564	Shewanella	0.19225752144988908	0.19225752144988908	0.3581424220106464	0.9178836568863826	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
crp7	crp7	Pararhodobacter	-0.19223769004173555	0.19223769004173555	0.35819390919930116	0.9178836568863826	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
ckmb	ckmb	Acinetobacter	-0.1922003910355756	0.1922003910355756	0.35829075750466943	0.9178836568863826	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
hmgb2a	hmgb2a	Pararhodobacter	0.1921958946960863	0.1921958946960863	0.35830243338956747	0.9178836568863826	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
anp32a	anp32a	Rhodococcus	-0.19207724699967188	0.19207724699967188	0.3586106073202471	0.9178836568863826	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC137496495	LOC137496495	Legionella	-0.19195431433658164	0.19195431433658164	0.35893006363083013	0.9178836568863826	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
s100a10b	s100a10b	Legionella	-0.19193945008792224	0.19193945008792224	0.35896870081691246	0.9178836568863826	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
adgrl2b.1	adgrl2b.1	Polymorphobacter	-0.19188241247594234	0.19188241247594234	0.35911698184660135	0.9178836568863826	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
ano5a	ano5a	Shewanella	-0.19182254968190293	0.19182254968190293	0.3592726434782558	0.9178836568863826	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
ttll3	ttll3	Rubrivivax	-0.19154695038654676	0.19154695038654676	0.3599897611403182	0.9182921538386959	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
mcm8	mcm8	Roseomonas	0.19151262698175955	0.19151262698175955	0.36007912630409367	0.9182921538386959	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
chia.4	chia.4	Chitinibacter	0.19149377655339136	0.19149377655339136	0.36012821083623603	0.9182921538386959	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
tnnt2a	tnnt2a	Mycobacterium	0.19138757791391675	0.19138757791391675	0.36040480909832073	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
nipsnap2	nipsnap2	Longivirga	-0.19115476093233763	0.19115476093233763	0.3610115945975012	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
hmgn1a	hmgn1a	Rhodovastum	-0.19112565239661375	0.19112565239661375	0.3610874986210155	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
hat1	hat1	Rubrivivax	-0.19110862784561644	0.19110862784561644	0.36113189622373443	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
csrp2	csrp2	Chitinibacter	-0.19095226789879233	0.19095226789879233	0.36153979974324346	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
ckmb	ckmb	Rhodococcus	-0.19090324824592717	0.19090324824592717	0.36166773124192697	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
xrcc4	xrcc4	Chryseotalea	-0.1908501261394065	0.1908501261394065	0.3618063971477181	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
aaas	aaas	Rhodococcus	0.1907371731833951	0.1907371731833951	0.36210133712554704	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
vrk1	vrk1	Roseicella	-0.1905925631030978	0.1905925631030978	0.36247913032188794	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
ankrd9	ankrd9	Mycobacterium	0.19051763437794442	0.19051763437794442	0.36267496558271795	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC141375690	LOC141375690	Chitinibacter	0.19047797528970317	0.19047797528970317	0.362778642677122	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
celsr1b	celsr1b	Pararhodobacter	-0.19038272587819868	0.19038272587819868	0.3630277102508681	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
pvalb9	pvalb9	Acinetobacter	-0.19024683229909622	0.19024683229909622	0.3633832190895401	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
htatsf1	htatsf1	Roseomonas	0.1902068590705203	0.1902068590705203	0.36348782835921467	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
gatm	gatm	Agromyces	0.1901161875268	0.1901161875268	0.3637251749179016	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
foxj1b	foxj1b	Tundrisphaera	-0.1900662251655629	0.1900662251655629	0.36385599496744914	0.9183363544111526	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
gatm	gatm	Longivirga	-0.18978283681081368	0.18978283681081368	0.3645984945483054	0.9187416139378897	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC137490512	LOC137490512	Agromyces	-0.18973932178763045	0.18973932178763045	0.36471258007837437	0.9187416139378897	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
zgc:171500	zgc:171500	Agromyces	-0.18973932178763045	0.18973932178763045	0.36471258007837437	0.9187416139378897	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
kpnb1	kpnb1	Shewanella	-0.18964769084197206	0.18964769084197206	0.36495287688368516	0.918762487259627	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
ugt5a4	ugt5a4	Roseomonas	0.1893363471296941	0.1893363471296941	0.36576999906226515	0.9202345592671983	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
fgf21	fgf21	Rhodovarius	0.18909031900501613	0.18909031900501613	0.3664164011298232	0.9212755228406984	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
lsm7	lsm7	Pseudoxanthomonas	-0.18857319455526345	0.18857319455526345	0.3677770833562286	0.9217772984764829	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
bub3	bub3	Uliginosibacterium	-0.1885695570603111	0.1885695570603111	0.3677866641713954	0.9217772984764829	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
s100a10b	s100a10b	Uliginosibacterium	0.1885695570603111	0.1885695570603111	0.3677866641713954	0.9217772984764829	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
abhd2a	abhd2a	Agromyces	-0.18849126284708378	0.18849126284708378	0.36799291639172704	0.9217772984764829	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
LOC137490504	LOC137490504	Roseicella	0.18842353039781312	0.18842353039781312	0.3681713959646471	0.9217772984764829	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
lonrf4	lonrf4	Longivirga	-0.18841091268928972	0.18841091268928972	0.36820464964811217	0.9217772984764829	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
mcm8	mcm8	Tundrisphaera	-0.1883954606716659	0.1883954606716659	0.36824537530045354	0.9217772984764829	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
slc29a2	slc29a2	Roseicella	-0.18826826355306003	0.18826826355306003	0.3685807111324413	0.9220338699206997	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
pvalb9	pvalb9	Longivirga	0.18795360464878172	0.18795360464878172	0.36941097007442236	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
lsm14b	lsm14b	Mycobacterium	-0.1879078037700274	0.1879078037700274	0.36953190438442896	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
lsm3	lsm3	Roseicella	-0.18780340364305245	0.18780340364305245	0.36980764615421124	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
crp7	crp7	Acinetobacter	-0.18760808825087158	0.18760808825087158	0.37032381153614913	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
pagr1	pagr1	Rhodovarius	-0.187577596452976	0.187577596452976	0.37040442810336627	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
anp32b	anp32b	Roseicella	-0.1873385437330449	0.1873385437330449	0.3710367820250853	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
tax1bp1a	tax1bp1a	Roseicella	-0.1873385437330449	0.1873385437330449	0.3710367820250853	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
hmga1a	hmga1a	Legionella	-0.187292005775866	0.187292005775866	0.3711599541190518	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
soul5l	soul5l	Legionella	0.187292005775866	0.187292005775866	0.3711599541190518	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
mapre3a	mapre3a	Pseudoxanthomonas	-0.1870190198748629	0.1870190198748629	0.37188290996462325	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
bub3	bub3	Chryseotalea	-0.18692854820503513	0.18692854820503513	0.37212267566952617	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
pfdn4	pfdn4	Agromyces	-0.18686633816736753	0.18686633816736753	0.37228759139118095	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
mcm8	mcm8	Luteolibacter	0.1867634204448715	0.1867634204448715	0.3725605075150249	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
gsta.2	gsta.2	Pararhodobacter	0.1867563882424235	0.1867563882424235	0.3725791593629135	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
vrk1	vrk1	Uliginosibacterium	-0.1867563882424235	0.1867563882424235	0.3725791593629135	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
zgc:174917	zgc:174917	Uliginosibacterium	0.1867563882424235	0.1867563882424235	0.3725791593629135	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
pagr1	pagr1	Rubrivivax	-0.1867254024363133	0.1867254024363133	0.3726613504869696	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
hmgn2	hmgn2	Mycobacterium	-0.18660288846606882	0.18660288846606882	0.3729864193459709	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
gins4	gins4	Chryseotalea	-0.1864928173234383	0.1864928173234383	0.3732786033968003	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
fstl3	fstl3	Legionella	-0.18636251691345476	0.18636251691345476	0.3736246450788572	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
anln2	anln2	Luteolibacter	0.18628940161125504	0.18628940161125504	0.37381889449032535	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
fstl3	fstl3	Luteolibacter	0.18628940161125504	0.18628940161125504	0.37381889449032535	0.9223195153779989	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
dpep2	dpep2	Rhodovarius	0.18606487390093587	0.18606487390093587	0.3744157485752275	0.9226285804506938	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
ugt5a4	ugt5a4	Acetivibrio	0.18606487390093587	0.18606487390093587	0.3744157485752275	0.9226285804506938	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
kpnb1	kpnb1	Roseomonas	0.1858542993663894	0.1858542993663894	0.37497597609627276	0.9226285804506938	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
mapre3a	mapre3a	Uliginosibacterium	-0.18584980383347968	0.18584980383347968	0.37498794123470125	0.9226285804506938	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
lin54	lin54	Rhodovastum	0.18580428852478226	0.18580428852478226	0.375109094577176	0.9226285804506938	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
acod1	acod1	Luteolibacter	0.1853413639440222	0.1853413639440222	0.3763425068323716	0.9235327627583976	A- T- P+ vs A+ T+ P+	A- T- P+	A+ T+ P+
